Session ID,Mouse ID,Date,Modality,Context,Dandiset ID,DANDI path,DANDI link,Source session S3 asset,Spike-sorted S3 asset,CCF S3 asset,Behavior S3 asset,Behavior videos S3 asset,Motion-corrected S3 asset,Annotated S3 asset,Processed S3 asset,NWB S3 asset
multiplane-ophys_845342_2026-03-25_14-20-33,845342,2026-03-25,Mesoscope,Sensorimotor,001768,sub-845342/sub-845342_ses-multiplane-ophys-845342-2026-03-25-14-20-33_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-845342&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-25_14-20-33/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-25_14-20-33_processed_2026-03-26_07-08-57/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-25_14-20-33_processed_2026-03-26_06-45-16/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-25_14-20-33_processed_2026-03-26_11-43-27/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-25_14-20-33_nwb_2026-04-21_01-14-26/
multiplane-ophys_845342_2026-03-26_13-33-27,845342,2026-03-26,Mesoscope,Sensorimotor,001768,sub-845342/sub-845342_ses-multiplane-ophys-845342-2026-03-26-13-33-27_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-845342&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-26_13-33-27/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-26_13-33-27_processed_2026-04-03_01-22-49/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-26_13-33-27_processed_2026-03-27_07-12-04/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-26_13-33-27_processed_2026-03-27_22-08-18/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-26_13-33-27_nwb_2026-04-21_00-29-58/
multiplane-ophys_845342_2026-03-27_14-07-55,845342,2026-03-27,Mesoscope,Standard oddball,001768,sub-845342/sub-845342_ses-multiplane-ophys-845342-2026-03-27-14-07-55_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-845342&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-27_14-07-55/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-27_14-07-55_processed_2026-04-03_01-28-05/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-27_14-07-55_processed_2026-03-28_07-38-14/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-27_14-07-55_processed_2026-04-04_00-08-21/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-27_14-07-55_nwb_2026-04-21_00-27-45/
multiplane-ophys_845342_2026-03-30_09-58-06,845342,2026-03-30,Mesoscope,Standard oddball,001768,sub-845342/sub-845342_ses-multiplane-ophys-845342-2026-03-30-09-58-06_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-845342&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-30_09-58-06/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-30_09-58-06_processed_2026-04-03_02-12-45/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-30_09-58-06_processed_2026-03-31_16-21-26/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-30_09-58-06_processed_2026-03-31_22-18-18/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-30_09-58-06_nwb_2026-04-20_23-58-36/
multiplane-ophys_845342_2026-03-31_11-44-28,845342,2026-03-31,Mesoscope,Sequence,001768,sub-845342/sub-845342_ses-multiplane-ophys-845342-2026-03-31-11-44-28_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-845342&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-31_11-44-28/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-31_11-44-28_processed_2026-04-15_21-23-19/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-31_11-44-28_processed_2026-04-01_04-36-35/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-31_11-44-28_processed_2026-04-08_22-00-28/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-03-31_11-44-28_nwb_2026-07-08_08-55-35/
multiplane-ophys_843001_2026-04-01_11-53-58,843001,2026-04-01,Mesoscope,Sequence,001768,sub-843001/sub-843001_ses-multiplane-ophys-843001-2026-04-01-11-53-58_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-843001&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-01_11-53-58/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-01_11-53-58_processed_2026-04-02_16-40-59/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-01_11-53-58_processed_2026-04-02_16-32-07/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-01_11-53-58_processed_2026-04-08_23-31-00/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-01_11-53-58_nwb_2026-07-08_09-15-24/
multiplane-ophys_845342_2026-04-01_14-12-13,845342,2026-04-01,Mesoscope,Sequence,001768,sub-845342/sub-845342_ses-multiplane-ophys-845342-2026-04-01-14-12-13_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-845342&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-01_14-12-13/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-01_14-12-13_processed_2026-04-02_16-40-24/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-01_14-12-13_processed_2026-04-02_16-31-14/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-01_14-12-13_processed_2026-04-08_23-21-35/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-01_14-12-13_nwb_2026-07-08_08-53-52/
multiplane-ophys_843001_2026-04-02_12-08-20,843001,2026-04-02,Mesoscope,Sequence,001768,sub-843001/sub-843001_ses-multiplane-ophys-843001-2026-04-02-12-08-20_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-843001&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-02_12-08-20/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-02_12-08-20_processed_2026-04-03_04-48-07/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-02_12-08-20_processed_2026-04-03_04-29-25/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-02_12-08-20_processed_2026-04-03_09-54-04/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-02_12-08-20_nwb_2026-04-21_00-41-25/
multiplane-ophys_845342_2026-04-02_15-08-49,845342,2026-04-02,Mesoscope,Duration,001768,sub-845342/sub-845342_ses-multiplane-ophys-845342-2026-04-02-15-08-49_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-845342&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-02_15-08-49/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-02_15-08-49_processed_2026-04-03_06-16-59/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-02_15-08-49_processed_2026-04-03_05-58-57/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-02_15-08-49_processed_2026-08-11_22-10-13/,https://open.quiltdata.com/b/codeocean-s3datasetsbucket-1u41qdg42ur9/tree/68cb2292-cae6-40fc-a2fb-00ec61e0a9ed/
multiplane-ophys_843001_2026-04-03_11-46-14,843001,2026-04-03,Mesoscope,Duration,001768,sub-843001/sub-843001_ses-multiplane-ophys-843001-2026-04-03-11-46-14_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-843001&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-03_11-46-14/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-03_11-46-14_processed_2026-04-05_04-39-38/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-03_11-46-14_processed_2026-04-05_04-30-34/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-03_11-46-14_processed_2026-04-05_12-01-56/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-03_11-46-14_nwb_2026-04-20_22-59-44/
multiplane-ophys_845342_2026-04-03_13-57-42,845342,2026-04-03,Mesoscope,Duration,001768,sub-845342/sub-845342_ses-multiplane-ophys-845342-2026-04-03-13-57-42_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-845342&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-03_13-57-42/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-03_13-57-42_processed_2026-04-04_08-04-12/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-03_13-57-42_processed_2026-04-04_07-55-21/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-03_13-57-42_processed_2026-04-04_14-04-28/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_845342_2026-04-03_13-57-42_nwb_2026-07-08_08-36-14/
multiplane-ophys_843001_2026-04-09_12-14-56,843001,2026-04-09,Mesoscope,Duration,001768,sub-843001/sub-843001_ses-multiplane-ophys-843001-2026-04-09-12-14-56_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-843001&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-09_12-14-56/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-09_12-14-56_processed_2026-04-10_04-45-48/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-09_12-14-56_processed_2026-04-10_04-36-33/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-09_12-14-56_processed_2026-04-10_09-43-50/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-09_12-14-56_nwb_2026-07-08_08-12-01/
multiplane-ophys_846289_2026-04-10_14-12-11,846289,2026-04-10,Mesoscope,Sensorimotor,001768,sub-846289/sub-846289_ses-multiplane-ophys-846289-2026-04-10-14-12-11_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-846289&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-10_14-12-11/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-10_14-12-11_processed_2026-04-11_05-43-06/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-10_14-12-11_processed_2026-04-11_05-30-44/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-10_14-12-11_processed_2026-04-11_11-03-44/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-10_14-12-11_nwb_2026-07-08_08-38-46/
multiplane-ophys_843001_2026-04-11_13-05-48,843001,2026-04-11,Mesoscope,Standard oddball,001768,sub-843001/sub-843001_ses-multiplane-ophys-843001-2026-04-11-13-05-48_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-843001&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-11_13-05-48/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-11_13-05-48_processed_2026-04-12_05-45-21/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-11_13-05-48_processed_2026-04-12_05-32-56/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-11_13-05-48_processed_2026-04-12_10-28-42/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-11_13-05-48_nwb_2026-07-08_08-21-48/
multiplane-ophys_846289_2026-04-13_11-49-19,846289,2026-04-13,Mesoscope,Sensorimotor,001768,sub-846289/sub-846289_ses-multiplane-ophys-846289-2026-04-13-11-49-19_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-846289&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-13_11-49-19/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-13_11-49-19_processed_2026-04-14_04-37-43/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-13_11-49-19_processed_2026-04-14_04-28-16/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-13_11-49-19_processed_2026-04-14_09-14-44/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-13_11-49-19_nwb_2026-07-08_08-42-19/
multiplane-ophys_846289_2026-04-15_13-55-19,846289,2026-04-15,Mesoscope,Standard oddball,001768,sub-846289/sub-846289_ses-multiplane-ophys-846289-2026-04-15-13-55-19_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-846289&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-15_13-55-19/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-15_13-55-19_processed_2026-04-16_04-47-03/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-15_13-55-19_processed_2026-04-16_04-37-16/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-15_13-55-19_processed_2026-04-16_09-36-05/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-15_13-55-19_nwb_2026-07-08_08-40-53/
multiplane-ophys_843001_2026-04-16_09-36-51,843001,2026-04-16,Mesoscope,Sensorimotor,001768,sub-843001/sub-843001_ses-multiplane-ophys-843001-2026-04-16-09-36-51_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-843001&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-16_09-36-51/,,,https://open.quiltdata.com/b/codeocean-s3datasetsbucket-1u41qdg42ur9/tree/e4d1d6ce-7879-44f5-9850-aa844393f967/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-16_09-36-51_processed_2026-04-17_06-03-35/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-16_09-36-51_processed_2026-04-17_11-00-14/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_843001_2026-04-16_09-36-51_nwb_2026-07-08_08-35-05/
multiplane-ophys_846289_2026-04-16_13-56-40,846289,2026-04-16,Mesoscope,Standard oddball,001768,sub-846289/sub-846289_ses-multiplane-ophys-846289-2026-04-16-13-56-40_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-846289&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-16_13-56-40/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-16_13-56-40_processed_2026-04-17_06-56-38/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-16_13-56-40_processed_2026-04-17_06-48-02/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-16_13-56-40_processed_2026-04-17_12-49-58/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-16_13-56-40_nwb_2026-07-08_08-41-53/
multiplane-ophys_842971_2026-04-18_10-13-51,842971,2026-04-18,Mesoscope,Sequence,001768,sub-842971/sub-842971_ses-multiplane-ophys-842971-2026-04-18-10-13-51_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-842971&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-18_10-13-51/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-18_10-13-51_processed_2026-04-28_06-02-17/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-18_10-13-51_processed_2026-04-28_05-52-33/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-18_10-13-51_processed_2026-04-28_10-43-12/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-18_10-13-51_nwb_2026-07-08_09-15-33/
multiplane-ophys_846289_2026-04-20_11-49-37,846289,2026-04-20,Mesoscope,Sequence,001768,sub-846289/sub-846289_ses-multiplane-ophys-846289-2026-04-20-11-49-37_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-846289&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-20_11-49-37/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-20_11-49-37_processed_2026-04-22_04-23-50/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-20_11-49-37_processed_2026-04-22_04-14-15/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-20_11-49-37_processed_2026-04-22_09-22-33/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-20_11-49-37_nwb_2026-07-08_08-55-48/
multiplane-ophys_846289_2026-04-21_10-51-37,846289,2026-04-21,Mesoscope,Sequence,001768,sub-846289/sub-846289_ses-multiplane-ophys-846289-2026-04-21-10-51-37_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-846289&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-21_10-51-37/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-21_10-51-37_processed_2026-04-22_05-29-11/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-21_10-51-37_processed_2026-04-22_05-19-27/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-21_10-51-37_processed_2026-04-22_10-14-18/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-21_10-51-37_nwb_2026-07-08_08-42-11/
multiplane-ophys_839909_2026-04-22_14-40-04,839909,2026-04-22,Mesoscope,Duration,001768,sub-839909/sub-839909_ses-multiplane-ophys-839909-2026-04-22-14-40-04_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-839909&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_839909_2026-04-22_14-40-04/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_839909_2026-04-22_14-40-04_processed_2026-04-23_06-43-53/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_839909_2026-04-22_14-40-04_processed_2026-04-23_06-34-42/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_839909_2026-04-22_14-40-04_processed_2026-04-23_11-12-47/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_839909_2026-04-22_14-40-04_nwb_2026-07-08_08-44-20/
multiplane-ophys_842971_2026-04-22_09-59-38,842971,2026-04-22,Mesoscope,Sequence,001768,sub-842971/sub-842971_ses-multiplane-ophys-842971-2026-04-22-09-59-38_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-842971&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-22_09-59-38/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-22_09-59-38_processed_2026-04-24_07-04-43/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-22_09-59-38_processed_2026-04-24_06-53-42/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-22_09-59-38_processed_2026-04-24_12-34-06/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-22_09-59-38_nwb_2026-07-08_09-15-39/
multiplane-ophys_842971_2026-04-23_09-36-55,842971,2026-04-23,Mesoscope,Duration,001768,sub-842971/sub-842971_ses-multiplane-ophys-842971-2026-04-23-09-36-55_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-842971&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-23_09-36-55/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-23_09-36-55_processed_2026-04-25_07-26-59/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-23_09-36-55_processed_2026-04-25_07-13-51/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-23_09-36-55_processed_2026-04-25_13-00-55/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-23_09-36-55_nwb_2026-07-08_07-40-37/
multiplane-ophys_846289_2026-04-23_14-15-03,846289,2026-04-23,Mesoscope,Duration,001768,sub-846289/sub-846289_ses-multiplane-ophys-846289-2026-04-23-14-15-03_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-846289&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-23_14-15-03/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-23_14-15-03_processed_2026-04-24_06-10-11/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-23_14-15-03_processed_2026-04-24_05-47-25/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-23_14-15-03_processed_2026-04-24_10-20-16/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-23_14-15-03_nwb_2026-07-08_08-41-43/
multiplane-ophys_842971_2026-04-24_10-05-17,842971,2026-04-24,Mesoscope,Duration,001768,sub-842971/sub-842971_ses-multiplane-ophys-842971-2026-04-24-10-05-17_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-842971&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-24_10-05-17/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-24_10-05-17_processed_2026-04-27_04-36-13/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-24_10-05-17_processed_2026-04-27_04-25-58/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-24_10-05-17_processed_2026-04-27_09-00-09/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-24_10-05-17_nwb_2026-07-08_08-41-39/
multiplane-ophys_846289_2026-04-27_09-47-06,846289,2026-04-27,Mesoscope,Duration,001768,sub-846289/sub-846289_ses-multiplane-ophys-846289-2026-04-27-09-47-06_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-846289&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-27_09-47-06/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-27_09-47-06_processed_2026-04-28_05-46-43/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-27_09-47-06_processed_2026-04-28_05-36-21/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-27_09-47-06_processed_2026-04-28_09-44-41/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_846289_2026-04-27_09-47-06_nwb_2026-07-08_06-36-50/
multiplane-ophys_842971_2026-04-29_09-39-57,842971,2026-04-29,Mesoscope,Standard oddball,001768,sub-842971/sub-842971_ses-multiplane-ophys-842971-2026-04-29-09-39-57_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-842971&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-29_09-39-57/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-29_09-39-57_processed_2026-04-30_07-34-05/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-04-29_09-39-57_processed_2026-04-30_07-17-52/,,,https://open.quiltdata.com/b/codeocean-s3datasetsbucket-1u41qdg42ur9/tree/94490ab1-d076-454a-997a-73db7f01eec7/,
multiplane-ophys_842971_2026-05-06_09-36-56,842971,2026-05-06,Mesoscope,Standard oddball,001768,sub-842971/sub-842971_ses-multiplane-ophys-842971-2026-05-06-09-36-56_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-842971&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-06_09-36-56/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-06_09-36-56_processed_2026-05-06_23-10-24/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-06_09-36-56_processed_2026-05-06_22-56-14/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-06_09-36-56_processed_2026-05-07_17-40-25/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-06_09-36-56_nwb_2026-08-08_02-41-21/
multiplane-ophys_842971_2026-05-07_09-22-13,842971,2026-05-07,Mesoscope,Sensorimotor,001768,sub-842971/sub-842971_ses-multiplane-ophys-842971-2026-05-07-09-22-13_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-842971&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-07_09-22-13/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-07_09-22-13_processed_2026-05-08_17-56-37/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-07_09-22-13_processed_2026-05-08_17-39-31/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-07_09-22-13_processed_2026-05-08_23-07-32/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-07_09-22-13_nwb_2026-08-08_03-00-01/
